miRNA,log2FC,p_value,adj_p,Direction,Significant
hsa-miR-6077,-28.60570552361272,0.2630132366620922,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6082,5.611591850857252,0.3407058187829999,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6087,0.13464923415137697,0.896335725204198,0.9427831111850109,Up_in_LUAD,False
hsa-miR-6089,-37.49363538932824,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-610,32.01884667067521,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6125,-0.026763780345647525,0.9880107519845474,0.9925349828707325,Down_in_LUAD,False
hsa-miR-6127,33.582585435762546,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6129,29.126924470802532,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6134,-26.862337194488475,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-615-5p,-30.090300094984645,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-616-5p,-29.699862576044676,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-618,-30.635732237835388,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-624-5p,0.8368323999057953,0.7061511797277615,0.8145927756472606,Up_in_LUAD,False
hsa-miR-625-3p,-1.0657490502393214,0.24568532222228798,0.5362329327587064,Down_in_LUAD,False
hsa-miR-625-5p,-1.065749050239801,0.2456853222222879,0.5362329327587064,Down_in_LUAD,False
hsa-miR-627-3p,-33.3829117985607,0.32743046503682605,0.5362329327587064,Down_in_LUAD,False
hsa-miR-627-5p,-29.962896981602743,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-628-3p,-4.696285797131602,0.14726746567816995,0.5362329327587064,Down_in_LUAD,False
hsa-miR-628-5p,3.2910454468180363,0.2581913088898357,0.5362329327587064,Up_in_LUAD,False
hsa-miR-629-3p,33.27366056951142,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-629-5p,-0.4815146920160247,0.4615742784494443,0.6219517819784885,Down_in_LUAD,False
hsa-miR-636,-25.001740282272607,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-638,-27.570651063534594,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-640,-31.715746586021286,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-641,1.373164416683786,0.5709678744431601,0.7064894321903693,Up_in_LUAD,False
hsa-miR-647,-1.5137102283341206,0.5519575006286168,0.6966225262933253,Down_in_LUAD,False
hsa-miR-6499-5p,-32.45959856560794,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6503-5p,31.70952546516213,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6508-3p,-32.142944792934614,0.12479672334737084,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6509-5p,34.545638668864456,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-651-5p,31.200814486069802,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6510-3p,0.6364986676977509,0.6595656108925239,0.7765370241465495,Up_in_LUAD,False
hsa-miR-6511a-3p,-2.6570488506665777,0.12998407283953578,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6511b-3p,-32.57848223346991,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6512-5p,32.46269439400625,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6513-3p,-30.867805104571506,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6513-5p,29.98502289950725,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6514-5p,-33.16756670290329,0.32727739264201,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6516-3p,32.24592563730989,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-652-3p,0.14967072628078526,0.8864862766622802,0.9365536079023425,Up_in_LUAD,False
hsa-miR-653-3p,-26.77265738967153,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-653-5p,0.22284230753283274,0.9146053968119082,0.9531803294674297,Up_in_LUAD,False
hsa-miR-654-3p,-0.7469983157753859,0.5328014115606838,0.6811088472763827,Down_in_LUAD,False
hsa-miR-654-5p,-0.04983205310154215,0.9749245405515353,0.9879514938201722,Down_in_LUAD,False
hsa-miR-658,32.96894176468896,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-659-5p,-33.149193782927576,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-660-5p,0.10879301132901098,0.9403874866024045,0.9719714650256704,Up_in_LUAD,False
hsa-miR-663a,30.44931444732686,0.17333176916051557,0.5362329327587064,Up_in_LUAD,False
hsa-miR-663b,30.95173247517979,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-664a-3p,0.2241014210674086,0.8732664608024756,0.927724057467218,Up_in_LUAD,False
hsa-miR-664a-5p,2.5298568475001764,0.2739170589900022,0.5362329327587064,Up_in_LUAD,False
hsa-miR-664b-3p,5.995630480245461,0.34821587796168096,0.5384083429099573,Up_in_LUAD,False
hsa-miR-664b-5p,1.2606855805704953,0.4288325804880704,0.5987000265196267,Up_in_LUAD,False
hsa-miR-670-5p,30.324535472795947,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-671-3p,-0.36133105925373865,0.7949224994970671,0.8901483842962112,Down_in_LUAD,False
hsa-miR-671-5p,2.15108071690611,0.4231336303605797,0.5927598874654818,Up_in_LUAD,False
hsa-miR-6715b-3p,29.187031950333548,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6719-3p,-30.245062694919653,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6721-5p,1.060464862412096,0.5986277670404097,0.7265787401482834,Up_in_LUAD,False
hsa-miR-6723-5p,-0.24027632312771097,0.8408714449944275,0.9146993825823077,Down_in_LUAD,False
hsa-miR-6726-5p,0.15286744042934686,0.9197199756802076,0.9557874257068824,Up_in_LUAD,False
hsa-miR-6729-3p,30.383072489620456,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6730-3p,-2.5253946057339833,0.43541993283565117,0.6002754565393226,Down_in_LUAD,False
hsa-miR-6730-5p,-33.08506344551475,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6733-3p,0.0869165223431918,0.9617457886530516,0.9811721111789689,Up_in_LUAD,False
hsa-miR-6740-5p,33.27366056951142,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6741-3p,2.515380154401192,0.43210444629007616,0.5989057425858956,Up_in_LUAD,False
hsa-miR-6741-5p,-29.835257650113224,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6743-3p,2.4576787870960977,0.26096636074843715,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6744-3p,31.30695099358002,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6745,-32.52671276145538,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6747-3p,-34.21630797870695,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6749-3p,6.012511518176334,0.2840001279576456,0.5362329327587064,Up_in_LUAD,False
hsa-miR-675-3p,1.3510488637788005,0.5706322685453493,0.7064894321903693,Up_in_LUAD,False
hsa-miR-6750-5p,33.148129687440196,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6751-5p,-28.62453901132786,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6758-3p,-29.515438005132843,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-676-3p,32.2679286816228,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6761-3p,-30.91616812610863,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6761-5p,-30.867805104571506,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6762-5p,-27.313804150730945,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6765-5p,3.2738124859229343,0.3743638756092563,0.5546333230048124,Up_in_LUAD,False
hsa-miR-6769b-3p,-30.20478466750066,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6772-3p,-29.89876664424569,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6772-5p,33.117769285690734,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6773-5p,-30.52867009776341,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6774-3p,-2.233689286195719,0.43186589058914904,0.5989057425858956,Down_in_LUAD,False
hsa-miR-6777-3p,3.31076358802137,0.39156943486928386,0.5668546902356553,Up_in_LUAD,False
hsa-miR-6780a-5p,33.925157969865275,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6781-5p,1.130215040183665,0.5055337347174074,0.6579525005735425,Up_in_LUAD,False
hsa-miR-6782-3p,-28.186164815190033,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6782-5p,27.927025737033283,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6785-5p,31.674198499377226,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6786-5p,32.31303983315555,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6787-3p,-28.377934483638825,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6787-5p,-29.940011269968245,0.19812625623716493,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6789-5p,-32.68628046747193,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6790-3p,-29.99454206623704,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6790-5p,27.014788768650355,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6793-5p,2.5296897416309037,0.43317082010929553,0.5989057425858956,Up_in_LUAD,False
hsa-miR-6794-3p,-32.59710208933567,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6796-3p,-31.526712761688536,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6797-3p,29.413610960042103,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6798-5p,1.0356764763069877,0.6521215985767695,0.7718660112186578,Up_in_LUAD,False
hsa-miR-6799-5p,32.753355508713334,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6800-5p,-31.03001117674064,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6802-3p,-25.693901825940586,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6802-5p,-34.72766561861922,0.18402777750558813,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6803-3p,1.6524396638777028,0.5280666236403372,0.6762088039635995,Up_in_LUAD,False
hsa-miR-6804-3p,-28.250295152404362,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6805-3p,33.023662665248274,0.1700317994993979,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6805-5p,-30.887711945104122,0.2555785833729764,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6810-5p,33.0499203389083,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6816-3p,-30.539801766005134,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6817-3p,-29.589438586482622,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6818-3p,-30.312692516140803,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6819-3p,-29.742336358472997,0.2506273470896093,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6820-5p,1.363105867184077,0.5548452292525383,0.6973943988233485,Up_in_LUAD,False
hsa-miR-6821-5p,33.925157969865275,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6823-5p,31.567497060180923,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6827-3p,-29.44504867733544,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6835-3p,30.47044972628959,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6837-3p,35.75212320780573,0.1427870208816535,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6839-5p,-33.52011292258304,0.3328583531225944,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6840-5p,28.989245322989877,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6842-3p,1.6799941319082885,0.37779344394018377,0.5587828612696671,Up_in_LUAD,False
hsa-miR-6843-3p,-30.766976771038447,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6845-3p,35.06021184167696,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6847-5p,32.51940562228163,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6849-5p,-4.533341780471245,0.36399063354002315,0.5501788690488274,Down_in_LUAD,False
hsa-miR-6850-3p,33.64186885411438,0.1927519427045499,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6850-5p,33.68508681520342,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6851-5p,-31.18093235695885,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6852-3p,-29.687494709429263,0.16831629611255605,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6852-5p,0.9719795073864352,0.47306377009211575,0.6338522986908405,Up_in_LUAD,False
hsa-miR-6853-3p,-3.11150947657969,0.22260852732593855,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6854-3p,30.313039833966695,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6854-5p,-33.560576213202374,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6859-5p,1.0844013267478738,0.6399900804697861,0.759391214885791,Up_in_LUAD,False
hsa-miR-6862-5p,-28.377934483638825,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6864-3p,-30.20478466750066,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6865-3p,-33.216307978779234,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6867-5p,31.671408715914158,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6869-3p,-1.3918618737552977,0.47946065078546907,0.6397279172718007,Down_in_LUAD,False
hsa-miR-6870-3p,29.923997543555565,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6871-5p,31.68890666925799,0.22119163545876938,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6873-3p,35.06693364010012,0.31285406950748673,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6873-5p,0.2963520956287655,0.8655222179487743,0.9246452361961149,Up_in_LUAD,False
hsa-miR-6874-3p,32.76675780052549,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6880-3p,4.350544056233796,0.36447908305960053,0.5501788690488274,Up_in_LUAD,False
hsa-miR-6881-3p,32.873042576845386,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6882-3p,29.28389348943286,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6882-5p,-34.59815347464635,0.29675614621330487,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6884-3p,29.122901613021128,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6885-5p,32.38645735027424,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6886-5p,-30.526712762154865,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6887-3p,2.2753097273479854,0.45375132180368005,0.6140124269513628,Up_in_LUAD,False
hsa-miR-6891-5p,-34.467989011449085,0.34092522356099647,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6892-5p,0.9324485502565314,0.5838174047760569,0.7140535950722542,Up_in_LUAD,False
hsa-miR-6895-3p,-1.1645643447459473,0.6217689281535619,0.7470624149351361,Down_in_LUAD,False
hsa-miR-7-1-3p,2.088452449461721,0.3136453946939965,0.5362329327587064,Up_in_LUAD,False
hsa-miR-7-5p,-1.0268276697458871,0.2068388410051239,0.5362329327587064,Down_in_LUAD,False
hsa-miR-708-3p,-0.23579349034940267,0.8999348473745075,0.9444860774425524,Down_in_LUAD,False
hsa-miR-708-5p,-0.7847706444095239,0.5922341526281145,0.7219940483035955,Down_in_LUAD,False
hsa-miR-7111-3p,1.740082806260979,0.5150415080041244,0.6685028552869859,Up_in_LUAD,False
hsa-miR-7112-5p,-26.46441996881959,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7152-5p,-28.186169009456183,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7153-3p,-30.192711835209877,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7153-5p,32.20953023224327,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-7157-5p,0.9686539075240672,0.4993555530739575,0.6534776373560431,Up_in_LUAD,False
hsa-miR-7159-5p,32.82620159259072,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-7161-3p,0.9270220236459039,0.5770289052510562,0.710303968528397,Up_in_LUAD,False
hsa-miR-7161-5p,-34.08506344543558,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7162-3p,31.163236580278777,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-718,31.340774765761495,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-744-3p,-34.73415628354777,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-744-5p,0.49921028336389206,0.3101300653558565,0.5362329327587064,Up_in_LUAD,False
hsa-miR-758-3p,-5.6594046671587845,0.31334831305154415,0.5362329327587064,Down_in_LUAD,False
hsa-miR-760,-0.7468403628301523,0.6758833682189272,0.7892199917758342,Down_in_LUAD,False
hsa-miR-7641,-2.3296423296523554,0.4508008599444926,0.6117553632817154,Down_in_LUAD,False
hsa-miR-766-3p,-2.0518087551426696,0.2152553285240278,0.5362329327587064,Down_in_LUAD,False
hsa-miR-766-5p,0.30723680838127176,0.8348215221300788,0.9112311655434561,Up_in_LUAD,False
hsa-miR-767-5p,-34.00923011096597,0.2652623442193584,0.5362329327587064,Down_in_LUAD,False
hsa-miR-769-3p,-32.39546822819933,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-769-5p,-0.15700342404244338,0.8066475911937677,0.8958856336996998,Down_in_LUAD,False
hsa-miR-7703,0.9956304888463607,0.6624170175268695,0.7765671587730982,Up_in_LUAD,False
hsa-miR-7704,0.9634132783996847,0.3534943262847108,0.5430492548721644,Up_in_LUAD,False
hsa-miR-7705,-3.5840995569375895,0.3845069641608596,0.5626068156586811,Down_in_LUAD,False
hsa-miR-7706,0.4741541924786814,0.7434319130942135,0.8493820899303949,Up_in_LUAD,False
hsa-miR-7844-5p,33.7090342477334,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-7847-3p,1.6765584788023111,0.5243838878274032,0.6733004427824262,Up_in_LUAD,False
hsa-miR-7848-3p,-33.73728273680384,0.08492120776674289,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7849-3p,-32.79544173147963,0.12174624341679685,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7850-5p,-30.445048676348474,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7851-3p,-30.91616812610863,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-7854-3p,-0.7024084594434461,0.6836593019457144,0.7933049325938618,Down_in_LUAD,False
hsa-miR-7976,33.78238602644606,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-7978,30.379301838294637,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-8052,4.672139249975347,0.35734726813116235,0.545528110932294,Up_in_LUAD,False
hsa-miR-8061,-0.14286927402574923,0.9450347000965711,0.9725599826236557,Down_in_LUAD,False
hsa-miR-8065,-30.334067684345705,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-8072,-32.59710208933567,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-8079,-32.28669730680143,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-8081,-25.001740282272607,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-8085,-34.84864085615621,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-873-3p,0.6529858376888229,0.7555033878077132,0.85803599043876,Up_in_LUAD,False
hsa-miR-873-5p,1.8630036631864195,0.21492336443869323,0.5362329327587064,Up_in_LUAD,False
hsa-miR-874-3p,0.37201364411463267,0.8400511412389973,0.9146993825823077,Up_in_LUAD,False
hsa-miR-877-3p,-32.216307978923794,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-877-5p,0.5299946824405932,0.7607733343770208,0.8609463357006854,Up_in_LUAD,False
hsa-miR-885-3p,2.3977594745734536,0.3469550859159095,0.5375389293050787,Up_in_LUAD,False
hsa-miR-885-5p,0.38574728220615473,0.8208988023561931,0.9043157707249517,Up_in_LUAD,False
hsa-miR-887-3p,-30.87907088179712,0.18782835059987016,0.5362329327587064,Down_in_LUAD,False
hsa-miR-889-3p,-0.30876050180266157,0.866933495595553,0.9251169516757914,Down_in_LUAD,False
hsa-miR-889-5p,-33.21234927907573,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-9-5p,-2.661921398328359,0.25945680931369297,0.5362329327587064,Down_in_LUAD,False
hsa-miR-924,-34.949314873140466,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-92a-1-5p,3.18409425037857,0.21800093689518088,0.5362329327587064,Up_in_LUAD,False
hsa-miR-92a-2-5p,29.61585198651767,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-92a-3p,-0.6193796249875412,0.12611339328774906,0.5362329327587064,Down_in_LUAD,False
hsa-miR-92b-3p,0.40567011388879415,0.49473108283568934,0.6517489075007031,Up_in_LUAD,False
hsa-miR-92b-5p,2.3084553479344816,0.16765315288229732,0.5362329327587064,Up_in_LUAD,False
hsa-miR-93-3p,-1.8225588460193616,0.3274251458623285,0.5362329327587064,Down_in_LUAD,False
hsa-miR-93-5p,0.08393701269803344,0.8430971860779778,0.9150338060505014,Up_in_LUAD,False
hsa-miR-935,1.9531311656005101,0.29657746357752,0.5362329327587064,Up_in_LUAD,False
hsa-miR-937-3p,1.4253582006761447,0.5608157508187106,0.7021236565368109,Up_in_LUAD,False
hsa-miR-939-5p,0.6651252143516438,0.7586020903144269,0.8595087816626643,Up_in_LUAD,False
hsa-miR-940,33.40038276534827,0.16786121127598444,0.5362329327587064,Up_in_LUAD,False
hsa-miR-941,0.31306681568788264,0.8081494613533491,0.8964820768966222,Up_in_LUAD,False
hsa-miR-942-5p,-4.288575116765303,0.12001419797095865,0.5362329327587064,Down_in_LUAD,False
hsa-miR-944,-2.0651095914606303,0.368995468512917,0.5508946431319606,Down_in_LUAD,False
hsa-miR-95-3p,-0.19082723221189202,0.9070112513341386,0.9478248778755761,Down_in_LUAD,False
hsa-miR-96-5p,0.00019890588578697077,0.9998358611429355,0.9998576414756573,Up_in_LUAD,False
hsa-miR-98-3p,-0.7470805182406806,0.5423483393442201,0.6889484896596352,Down_in_LUAD,False
hsa-miR-98-5p,-0.5330615102844796,0.19567739824983038,0.5362329327587064,Down_in_LUAD,False
hsa-miR-99a-3p,-30.962896980913435,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-99a-5p,0.49765687091144173,0.6647456428045273,0.7771658618082341,Up_in_LUAD,False
hsa-miR-99b-3p,-2.446445630615856,0.16674292435496899,0.5362329327587064,Down_in_LUAD,False
hsa-miR-99b-5p,0.00020974616979074767,0.9998576414756573,0.9998576414756573,Up_in_LUAD,False
